2.304241755007416348e+00,2.639804284973595649e+00,6.674070423101622573e+00,3.427894125184597574e+00,2.683845123278716827e+01,5.077724348147154565e+00,3.773995601381427978e+00,8.108677465386572081e+00,2.923498864009904441e+00,1.681983125574930682e+01,2.216509235142252265e+01,4.545450971691535003e+00,2.700929854903920457e+00,2.330168038910912287e+01,2.872776298097613701e+00,2.685054668875422212e+00,4.909306254071743147e+00,1.580175545983004426e+01,2.676781887587906361e+00,3.125134606030857398e+01,3.314925476564379636e+00,2.928345708277583004e+00,3.035221182486499636e+00,9.238276256405493214e+00,2.756590951456298288e+00,2.925408991641219369e+00,2.891963064734619504e+00,6.075336682290431334e+00,3.175878252936171986e+00,2.737889320987453523e+00,3.188697809800865812e+00,3.037555514485012154e+00,3.469748966800211942e+00,2.825259495620635164e+00,4.849338304577720749e+00,2.820442092412264845e+00
1.026329930145083308e-01,7.952713594841483158e-02,4.083825900053734970e-02,1.010209564750134403e-01,3.170338527673294271e-02,9.349811929070392380e-02,1.574422353573347866e-01,7.630306286942505067e-02,4.202041912950026936e-01,6.125738850080602454e-02,1.934443847393874441e-02,2.632993014508329122e-01,4.696399785061795007e-01,6.501880709296077587e-02,5.631380977968833967e-01,5.556152606125739357e-01,2.267598065556152842e-01,2.955400322407308183e-02,6.012896292315960123e-01,6.340677055346588542e-02,3.987103707684040987e-01,6.077377753895755186e-01,5.174637291778614312e-01,8.275120902740462636e-02,5.507791509940892505e-01,5.626007522837184194e-01,5.034927458355723529e-01,2.111767866738313015e-01,6.061257388500806975e-01,5.615260612573885757e-01,6.243954862976894837e-01,5.695862439548630141e-01,4.734013970983342867e-01,5.690488984416980367e-01,6.211714132186996196e-01,5.523911875335841826e-01
