6.014750056853542581e+00,5.804486223473976914e+00,4.702123704358879053e+00,5.643340533552215987e+00,4.323269273759471787e+00,8.366453936893027077e+00,4.917112196599969565e+00,3.296026469834353101e+00,4.280821789726655169e+00,1.272458377184245215e+01,4.256514985306505849e+00,3.383439334184491720e+00,3.501930857957018084e+00,3.390455971076115738e+00,3.851279703024444334e+00,9.108255725596169583e+00,3.161329264188568633e+00,3.656117351088134182e+00,5.798439573114242407e+00,8.526941227566997128e+00,3.704484214963194244e+00,4.061252279196601478e+00,6.279150673486031842e+00,3.589311977793362196e+00,3.901086106119714625e+00,3.944040738394476886e+00,2.338519316831626682e+01,3.691425880538334869e+00,7.119877851374491584e+00,4.010863982345198586e+00,3.870229244552460646e+00,8.402208729497468553e+00,3.863527288052870379e+00
7.092960773777538808e-02,1.509940891993551970e-01,2.192369693713057677e-01,3.970983342289092222e-01,3.014508328855454167e-01,1.047823750671681986e-01,3.267060720042987976e-01,5.959161740999463497e-01,3.385276732939280220e-01,7.684040838259001416e-02,6.501880709296077310e-01,5.335840945728103080e-01,5.652874798495433062e-01,5.427189682966148121e-01,5.120902740462117686e-01,9.940891993551854988e-02,6.039763567974207881e-01,6.018269747447608786e-01,3.664696399785061787e-01,4.562063406770553997e-01,6.238581407845245064e-01,6.061257388500806975e-01,4.331004836109618727e-01,5.808704997313273166e-01,5.932294465341214629e-01,4.803868887694788259e-01,4.943578721117679320e-02,6.243954862976894837e-01,1.735626007522837189e-01,5.835572272971520924e-01,5.668995163890382383e-01,1.595916174099946405e-01,6.227834497581945516e-01
